country_id,year,mortality_value
ECA,2006,19.9654865421169
ECA,2007,18.7368276752895
ECA,2008,17.6006716353773
ECA,2009,16.5605039159191
ECA,2010,15.6579693044628
ECA,2011,14.8386601066738
ECA,2012,14.1119825022983
ECA,2013,13.3846309173175
ECA,2014,12.6935903814922
ECA,2015,11.9906252010706
ECA,2016,11.3950988436454
ECA,2017,10.7691165029248
ECA,2018,10.2817422695505
ECA,2019,9.79857522110453
ECA,2020,9.37448974001963
ECS,2000,17.5
ECS,2001,16.5
ECS,2002,15.6
ECS,2003,14.7
ECS,2004,13.8
ECS,2005,13.0
ECS,2006,12.3
ECS,2007,11.6
ECS,2008,11.0
ECS,2009,10.5
ECS,2010,10.0
ECS,2011,9.6
ECS,2012,9.2
ECS,2013,8.8
ECS,2014,8.4
ECS,2015,8.1
ECS,2016,7.7
ECS,2017,7.4
ECS,2018,7.1
ECS,2019,6.8
ECS,2020,6.5
ECU,2000,24.7
ECU,2001,23.4
ECU,2002,22.4
ECU,2003,21.5
ECU,2004,20.7
ECU,2005,19.9
ECU,2006,19.2
ECU,2007,18.5
ECU,2008,17.7
ECU,2009,17.0
ECU,2010,16.3
ECU,2011,15.6
ECU,2012,14.9
ECU,2013,14.3
ECU,2014,13.7
ECU,2015,13.2
ECU,2016,12.8
ECU,2017,12.4
ECU,2018,12.0
ECU,2019,11.6
ECU,2020,11.1
EGY,2000,37.1
EGY,2001,35.2
EGY,2002,33.5
EGY,2003,32.0
EGY,2004,30.6
EGY,2005,29.3
EGY,2006,28.2
EGY,2007,27.1
EGY,2008,26.0
EGY,2009,25.0
EGY,2010,24.0
EGY,2011,23.1
EGY,2012,22.2
EGY,2013,21.3
EGY,2014,20.5
EGY,2015,19.8
EGY,2016,19.1
EGY,2017,18.5
EGY,2018,17.8
EGY,2019,17.2
EGY,2020,16.6
EMU,2000,4.69646653052838
EMU,2001,4.51612596081487
EMU,2002,4.34062468654321
EMU,2003,4.19315796512543
EMU,2004,4.00442337807557
EMU,2005,3.86942727097771
EMU,2006,3.77414196967439
EMU,2007,3.65288957562497
EMU,2008,3.55200168216639
EMU,2009,3.43715676019033
EMU,2010,3.38091380063923
EMU,2011,3.31076464402189
EMU,2012,3.26038224618492
EMU,2013,3.19056967889183
EMU,2014,3.16469228862191
EMU,2015,3.1635664430107
EMU,2016,3.1457486342451
EMU,2017,3.14805216641544
EMU,2018,3.12240532677179
EMU,2019,3.09880315001518
EMU,2020,3.05844048629935
ERI,2000,56.1
ERI,2001,53.8
ERI,2002,51.6
ERI,2003,49.6
ERI,2004,47.8
ERI,2005,46.1
ERI,2006,44.5
ERI,2007,43.0
ERI,2008,41.5
ERI,2009,40.2
ERI,2010,39.0
ERI,2011,37.9
ERI,2012,36.8
ERI,2013,35.8
ERI,2014,34.9
ERI,2015,34.0
ERI,2016,33.1
ERI,2017,32.2
ERI,2018,31.3
ERI,2019,30.5
ERI,2020,29.7
ESP,2000,4.4
ESP,2001,4.3
ESP,2002,4.2
ESP,2003,4.1
ESP,2004,3.9
ESP,2005,3.8
ESP,2006,3.7
ESP,2007,3.6
ESP,2008,3.4
ESP,2009,3.3
ESP,2010,3.1
ESP,2011,3.0
ESP,2012,2.9
ESP,2013,2.8
ESP,2014,2.8
ESP,2015,2.7
ESP,2016,2.7
ESP,2017,2.7
ESP,2018,2.7
ESP,2019,2.7
ESP,2020,2.7
EST,2000,8.7
EST,2001,8.0
EST,2002,7.3
EST,2003,6.7
EST,2004,6.2
EST,2005,5.7
EST,2006,5.2
EST,2007,4.7
EST,2008,4.3
EST,2009,4.0
EST,2010,3.6
EST,2011,3.3
EST,2012,3.0
EST,2013,2.8
EST,2014,2.6
EST,2015,2.4
EST,2016,2.2
EST,2017,2.1
EST,2018,1.9
EST,2019,1.8
EST,2020,1.7
ETH,2000,87.2
ETH,2001,83.8
ETH,2002,80.3
ETH,2003,76.7
ETH,2004,73.1
ETH,2005,69.5
ETH,2006,66.1
ETH,2007,62.8
ETH,2008,59.8
ETH,2009,57.0
ETH,2010,54.3
ETH,2011,51.9
ETH,2012,49.5
ETH,2013,47.3
ETH,2014,45.2
ETH,2015,43.2
ETH,2016,41.3
ETH,2017,39.5
ETH,2018,38.0
ETH,2019,36.6
ETH,2020,35.4
EUU,2000,5.88423901304112
EUU,2001,5.62540960250585
EUU,2002,5.4123768966904
EUU,2003,5.24129120624329
EUU,2004,5.02796011303012
EUU,2005,4.8273765750497
EUU,2006,4.64508875311572
EUU,2007,4.45388462444616
EUU,2008,4.27316813091595
EUU,2009,4.10242862582901
EUU,2010,3.97290760914083
EUU,2011,3.85770601144772
EUU,2012,3.76076322888632
EUU,2013,3.6465184928651
EUU,2014,3.56711320544317
EUU,2015,3.51236686149145
EUU,2016,3.44865421583629
EUU,2017,3.40410939871472
EUU,2018,3.34016433829614
EUU,2019,3.28707025806818
EUU,2020,3.2244856014062
FCS,2000,85.882328816957
FCS,2001,83.6079360103857
FCS,2002,81.2976586388653
FCS,2003,78.9589950262159
FCS,2004,76.6315478895377
FCS,2005,74.3794492679603
FCS,2006,72.1844029572466
FCS,2007,70.0021971157636
FCS,2008,68.4841594571654
FCS,2009,66.2090836919722
FCS,2010,64.9876736996962
FCS,2011,62.9813896118592
FCS,2012,61.6062779493222
FCS,2013,60.3523164973999
FCS,2014,59.1363790010862
FCS,2015,57.9646279279652
FCS,2016,56.8663965330943
FCS,2017,55.5417289634655
FCS,2018,54.3676315839007
FCS,2019,53.1313886589457
FCS,2020,51.874224297303
FIN,2000,3.5
FIN,2001,3.4
FIN,2002,3.3
FIN,2003,3.3
FIN,2004,3.2
FIN,2005,3.1
FIN,2006,3.0
FIN,2007,2.8
FIN,2008,2.7
FIN,2009,2.6
FIN,2010,2.5
FIN,2011,2.4
FIN,2012,2.3
FIN,2013,2.2
FIN,2014,2.1
FIN,2015,2.0
FIN,2016,2.0
FIN,2017,2.0
FIN,2018,1.9
FIN,2019,1.9
FIN,2020,1.9
FJI,2000,19.1
FJI,2001,19.0
FJI,2002,19.0
FJI,2003,19.2
FJI,2004,19.4
FJI,2005,19.7
FJI,2006,19.9
FJI,2007,20.1
FJI,2008,20.2
FJI,2009,20.1
FJI,2010,20.0
FJI,2011,20.0
FJI,2012,20.0
FJI,2013,20.1
FJI,2014,20.3
FJI,2015,20.6
FJI,2016,21.1
FJI,2017,21.5
FJI,2018,22.1
FJI,2019,22.6
FJI,2020,23.0
FRA,2000,4.1
FRA,2001,3.9
FRA,2002,3.7
FRA,2003,3.6
FRA,2004,3.4
FRA,2005,3.3
FRA,2006,3.3
FRA,2007,3.2
FRA,2008,3.2
FRA,2009,3.1
FRA,2010,3.1
FRA,2011,3.1
FRA,2012,3.1
FRA,2013,3.1
FRA,2014,3.1
FRA,2015,3.2
FRA,2016,3.2
FRA,2017,3.3
FRA,2018,3.4
FRA,2019,3.4
FRA,2020,3.4
FSM,2000,30.8
FSM,2001,30.0
FSM,2002,29.4
FSM,2003,29.0
FSM,2004,28.7
FSM,2005,28.6
FSM,2006,28.5
FSM,2007,28.4
FSM,2008,28.2
FSM,2009,27.8
FSM,2010,27.4
FSM,2011,26.8
FSM,2012,26.2
FSM,2013,25.6
FSM,2014,24.9
FSM,2015,24.2
FSM,2016,23.5
FSM,2017,22.7
FSM,2018,22.1
FSM,2019,21.5
FSM,2020,20.9
GAB,2000,53.3
GAB,2001,52.3
GAB,2002,51.2
GAB,2003,50.2
GAB,2004,49.0
GAB,2005,47.7
GAB,2006,46.6
GAB,2007,45.2
GAB,2008,43.9
GAB,2009,42.9
GAB,2010,41.6
GAB,2011,40.4
GAB,2012,39.1
GAB,2013,37.9
GAB,2014,37.2
GAB,2015,36.1
GAB,2016,34.6
GAB,2017,33.7
GAB,2018,32.5
GAB,2019,31.5
GAB,2020,30.7
GBR,2000,5.6
GBR,2001,5.5
GBR,2002,5.4
GBR,2003,5.3
GBR,2004,5.2
GBR,2005,5.1
GBR,2006,5.0
GBR,2007,4.9
GBR,2008,4.8
GBR,2009,4.6
GBR,2010,4.4
GBR,2011,4.3
GBR,2012,4.1
GBR,2013,4.0
GBR,2014,3.9
GBR,2015,3.8
GBR,2016,3.8
GBR,2017,3.8
GBR,2018,3.7
GBR,2019,3.7
GBR,2020,3.6
GEO,2000,31.9
GEO,2001,29.9
GEO,2002,27.7
GEO,2003,25.5
GEO,2004,23.2
GEO,2005,21.0
GEO,2006,19.0
GEO,2007,17.1
GEO,2008,15.4
GEO,2009,13.9
GEO,2010,12.7
GEO,2011,11.6
GEO,2012,10.8
GEO,2013,10.2
GEO,2014,9.7
GEO,2015,9.4
GEO,2016,9.1
GEO,2017,8.8
GEO,2018,8.7
GEO,2019,8.4
GEO,2020,8.2
GHA,2000,64.3
GHA,2001,62.1
GHA,2002,59.9
GHA,2003,58.0
GHA,2004,56.4
GHA,2005,54.9
GHA,2006,53.5
GHA,2007,52.1
GHA,2008,50.5
GHA,2009,48.8
GHA,2010,47.0
GHA,2011,45.2
GHA,2012,43.4
GHA,2013,41.8
GHA,2014,40.2
GHA,2015,38.8
GHA,2016,37.4
GHA,2017,36.2
GHA,2018,35.0
GHA,2019,34.0
GHA,2020,33.0
GIN,2000,99.9
GIN,2001,96.2
GIN,2002,92.7
GIN,2003,89.5
GIN,2004,86.5
GIN,2005,83.9
GIN,2006,81.5
GIN,2007,79.4
GIN,2008,77.6
GIN,2009,75.9
GIN,2010,74.4
GIN,2011,73.1
GIN,2012,71.8
GIN,2013,70.5
GIN,2014,69.5
GIN,2015,68.4
GIN,2016,67.1
GIN,2017,66.0
GIN,2018,64.7
GIN,2019,63.4
GIN,2020,62.0
GMB,2000,61.6
GMB,2001,59.8
GMB,2002,58.1
GMB,2003,56.4
GMB,2004,54.7
GMB,2005,53.1
GMB,2006,51.5
GMB,2007,50.0
GMB,2008,48.6
GMB,2009,47.1
GMB,2010,45.8
GMB,2011,44.5
GMB,2012,43.2
GMB,2013,42.0
GMB,2014,40.9
GMB,2015,39.7
GMB,2016,38.6
GMB,2017,37.5
GMB,2018,36.5
GMB,2019,35.6
GMB,2020,34.7
GNB,2000,105.0
GNB,2001,102.1
GNB,2002,99.1
GNB,2003,95.9
GNB,2004,92.6
GNB,2005,89.2
GNB,2006,85.9
GNB,2007,82.5
GNB,2008,79.1
GNB,2009,75.9
GNB,2010,72.6
GNB,2011,69.6
GNB,2012,66.8
GNB,2013,64.3
GNB,2014,62.1
GNB,2015,60.0
GNB,2016,58.1
GNB,2017,56.3
GNB,2018,54.6
GNB,2019,53.0
GNB,2020,51.4
GNQ,2000,107.1
GNQ,2001,104.4
GNQ,2002,101.7
GNQ,2003,99.0
GNQ,2004,96.1
GNQ,2005,93.2
GNQ,2006,90.3
GNQ,2007,87.4
GNQ,2008,84.5
GNQ,2009,81.7
GNQ,2010,79.1
GNQ,2011,76.7
GNQ,2012,74.3
GNQ,2013,72.1
GNQ,2014,69.9
GNQ,2015,67.6
GNQ,2016,65.6
GNQ,2017,63.6
GNQ,2018,61.7
GNQ,2019,60.0
GNQ,2020,58.3
GRC,2000,5.6
GRC,2001,5.2
GRC,2002,4.9
GRC,2003,4.6
GRC,2004,4.3
GRC,2005,4.0
GRC,2006,3.8
GRC,2007,3.6
GRC,2008,3.5
GRC,2009,3.4
GRC,2010,3.4
GRC,2011,3.5
GRC,2012,3.5
GRC,2013,3.6
GRC,2014,3.7
GRC,2015,3.8
GRC,2016,3.9
GRC,2017,3.8
GRC,2018,3.7
GRC,2019,3.7
GRC,2020,3.6
GRD,2000,12.9
GRD,2001,12.8
GRD,2002,12.6
GRD,2003,12.5
GRD,2004,12.5
GRD,2005,12.4
GRD,2006,12.5
GRD,2007,12.5
GRD,2008,12.7
GRD,2009,12.8
GRD,2010,13.0
GRD,2011,13.3
GRD,2012,13.5
GRD,2013,13.8
GRD,2014,14.0
GRD,2015,14.3
GRD,2016,14.5
GRD,2017,14.6
GRD,2018,14.7
GRD,2019,14.7
GRD,2020,14.5
GTM,2000,41.0
GTM,2001,39.5
GTM,2002,38.1
GTM,2003,36.8
GTM,2004,35.6
GTM,2005,34.3
GTM,2006,33.1
GTM,2007,32.0
GTM,2008,30.8
GTM,2009,29.7
GTM,2010,28.6
GTM,2011,27.6
GTM,2012,26.5
GTM,2013,25.6
GTM,2014,24.6
GTM,2015,23.7
GTM,2016,22.9
GTM,2017,22.2
GTM,2018,21.4
GTM,2019,20.7
GTM,2020,20.1
GUY,2000,37.0
GUY,2001,36.2
GUY,2002,35.4
GUY,2003,34.7
GUY,2004,34.0
GUY,2005,33.4
GUY,2006,32.8
GUY,2007,32.2
GUY,2008,31.7
GUY,2009,31.1
GUY,2010,30.6
GUY,2011,30.0
GUY,2012,29.4
GUY,2013,28.8
GUY,2014,28.1
GUY,2015,27.4
GUY,2016,26.6
GUY,2017,25.9
GUY,2018,25.2
GUY,2019,24.5
GUY,2020,23.8
HIC,2000,6.5
HIC,2001,6.3
HIC,2002,6.1
HIC,2003,6.0
HIC,2004,5.8
HIC,2005,5.7
HIC,2006,5.5
HIC,2007,5.4
HIC,2008,5.2
HIC,2009,5.1
HIC,2010,5.0
HIC,2011,4.8
HIC,2012,4.7
HIC,2013,4.6
HIC,2014,4.5
HIC,2015,4.5
HIC,2016,4.4
HIC,2017,4.3
HIC,2018,4.3
HIC,2019,4.2
HIC,2020,4.1
HND,2000,30.3
HND,2001,29.0
HND,2002,27.8
HND,2003,26.6
HND,2004,25.5
HND,2005,24.4
HND,2006,23.4
HND,2007,22.4
HND,2008,21.5
HND,2009,20.6
HND,2010,19.8
HND,2011,19.1
HND,2012,18.4
HND,2013,17.7
HND,2014,17.1
HND,2015,16.5
HND,2016,16.0
HND,2017,15.4
HND,2018,14.9
HND,2019,14.4
HND,2020,13.9
HPC,2000,88.5524936576251
HPC,2001,85.5599717500485
HPC,2002,82.450547608771
HPC,2003,79.3714170030959
HPC,2004,76.370416739981
HPC,2005,73.5455765517938
HPC,2006,70.9314376112427
HPC,2007,68.3847378036508
HPC,2008,66.0608321301995
HPC,2009,63.869645362005
HPC,2010,62.3461095748075
HPC,2011,59.7966746874002
HPC,2012,57.8316868196859
HPC,2013,56.0116658750035
HPC,2014,54.3455750026315
HPC,2015,52.7813885547299
HPC,2016,51.2046049027588
HPC,2017,49.6481952082343
HPC,2018,48.2311977209829
HPC,2019,46.91232141055
HPC,2020,45.6311357179348
HRV,2000,7.2
HRV,2001,6.9
HRV,2002,6.6
HRV,2003,6.3
HRV,2004,6.1
HRV,2005,5.8
HRV,2006,5.5
HRV,2007,5.3
HRV,2008,5.1
HRV,2009,4.9
HRV,2010,4.7
HRV,2011,4.5
HRV,2012,4.4
HRV,2013,4.3
HRV,2014,4.3
HRV,2015,4.2
HRV,2016,4.1
HRV,2017,4.1
HRV,2018,4.0
HRV,2019,3.9
HRV,2020,3.9
HTI,2000,74.5
HTI,2001,72.3
HTI,2002,70.3
HTI,2003,68.4
HTI,2004,66.7
HTI,2005,65.3
HTI,2006,63.8
HTI,2007,62.5
HTI,2008,61.3
HTI,2009,60.0
HTI,2010,102.6
HTI,2011,57.6
HTI,2012,56.4
HTI,2013,55.3
HTI,2014,54.1
HTI,2015,52.8
HTI,2016,51.5
HTI,2017,50.3
HTI,2018,49.0
HTI,2019,47.8
HTI,2020,46.7
HUN,2000,8.7
HUN,2001,8.2
HUN,2002,7.6
HUN,2003,7.1
HUN,2004,6.7
HUN,2005,6.4
HUN,2006,6.1
HUN,2007,5.8
HUN,2008,5.5
HUN,2009,5.2
HUN,2010,5.1
HUN,2011,4.9
HUN,2012,4.8
HUN,2013,4.7
HUN,2014,4.5
HUN,2015,4.2
HUN,2016,4.0
HUN,2017,3.7
HUN,2018,3.5
HUN,2019,3.4
HUN,2020,3.4
IBD,2000,43.7918137632912
IBD,2001,42.0612719493771
IBD,2002,40.3054005253069
IBD,2003,38.6221595027989
IBD,2004,37.0979300527123
IBD,2005,35.2642083144177
IBD,2006,33.6434459672444
IBD,2007,32.0504343892693
IBD,2008,30.4470437791647
IBD,2009,28.889540635215
IBD,2010,27.3857239375671
IBD,2011,25.996384628616
IBD,2012,24.6868262159878
IBD,2013,23.4576630017275
IBD,2014,22.3505055687759
IBD,2015,21.2756712939736
IBD,2016,20.3930295282011
IBD,2017,19.481475061179
IBD,2018,18.6531775754673
IBD,2019,17.904997674277
IBD,2020,17.251109252423
IBT,2000,57.5161338729565
IBT,2001,55.6181589698773
IBT,2002,53.6766626142844
IBT,2003,51.7853672110927
IBT,2004,50.0128632178776
IBT,2005,48.0764632793314
IBT,2006,46.3332531861414
IBT,2007,44.6322222505615
IBT,2008,43.0796899879644
IBT,2009,41.4289774746506
IBT,2010,40.0521324887677
IBT,2011,38.5787062134676
IBT,2012,37.3096114166609
IBT,2013,36.1199812642887
IBT,2014,35.0325240602871
IBT,2015,33.9849564416649
IBT,2016,33.0522875735424
IBT,2017,32.0812346295787
IBT,2018,31.2017465881476
IBT,2019,30.3765404913957
IBT,2020,29.6129036624451
IDA,2000,84.1046517933691
IDA,2001,81.4501988034098
IDA,2002,78.7712473147142
IDA,2003,76.1458402365353
IDA,2004,73.6016544795235
IDA,2005,71.1846132475502
IDA,2006,68.9402119572902
IDA,2007,66.7743800596449
IDA,2008,65.0392924091975
IDA,2009,62.9536467606827
IDA,2010,61.5140365724341
IDA,2011,59.6144419278619
IDA,2012,58.1259149850861
IDA,2013,56.7122568843638
IDA,2014,55.3648608326308
IDA,2015,54.0632444459763
IDA,2016,52.7465973501281
IDA,2017,51.3704331288351
IDA,2018,50.0934267292041
IDA,2019,48.8296601043474
IDA,2020,47.5818772701834
IDB,2000,89.2108792838095
IDB,2001,86.9782270397288
IDB,2002,84.7849252925077
IDB,2003,82.5982173935372
IDB,2004,80.4623512102562
IDB,2005,78.4024254594571
IDB,2006,76.4760032267566
IDB,2007,74.6273671910954
IDB,2008,72.8777868397847
IDB,2009,71.4008418046008
IDB,2010,69.8978824380476
IDB,2011,68.5757224714744
IDB,2012,67.2599159976722
IDB,2013,66.0538792822901
IDB,2014,64.8654672086559
IDB,2015,63.683346627229
IDB,2016,62.517644416963
IDB,2017,61.2808915012353
IDB,2018,59.9466281338193
IDB,2019,58.5719816758594
IDB,2020,57.1407046651619
IDN,2000,41.0
IDN,2001,39.4
IDN,2002,37.8
IDN,2003,36.4
IDN,2004,37.1
IDN,2005,33.6
IDN,2006,32.4
IDN,2007,31.2
IDN,2008,30.0
IDN,2009,29.0
IDN,2010,27.9
IDN,2011,26.9
IDN,2012,25.9
IDN,2013,25.0
IDN,2014,24.1
IDN,2015,23.2
IDN,2016,22.4
IDN,2017,21.6
IDN,2018,20.8
IDN,2019,20.2
IDN,2020,19.5
IDX,2000,81.5687048150599
IDX,2001,78.7031219828023
IDX,2002,75.7785706752435
IDX,2003,72.9278021732487
IDX,2004,70.1699822449139
IDX,2005,67.5611390847264
IDX,2006,65.140604034422
IDX,2007,62.7954985439123
IDX,2008,61.0472981993539
IDX,2009,58.6294366352851
IDX,2010,57.201150176181
IDX,2011,54.9840121337818
IDX,2012,53.3882802140053
IDX,2013,51.8523567826465
IDX,2014,50.4119807571548
IDX,2015,49.0430800085813
IDX,2016,47.6485489000575
IDX,2017,46.2058612722555
IDX,2018,44.9691269054823
IDX,2019,43.7766523966937
IDX,2020,42.6395771840764
IND,2000,66.7
IND,2001,64.4
IND,2002,62.1
IND,2003,60.0
IND,2004,57.8
IND,2005,55.7
IND,2006,53.6
IND,2007,51.5
IND,2008,49.4
IND,2009,47.2
IND,2010,45.1
IND,2011,43.0
IND,2012,40.9
IND,2013,38.8
IND,2014,36.9
IND,2015,34.9
IND,2016,33.1
IND,2017,31.4
IND,2018,29.8
IND,2019,28.3
IND,2020,27.0
IRL,2000,6.0
IRL,2001,5.8
IRL,2002,5.5
IRL,2003,5.1
IRL,2004,4.7
IRL,2005,4.4
IRL,2006,4.1
IRL,2007,3.9
IRL,2008,3.8
IRL,2009,3.6
IRL,2010,3.5
IRL,2011,3.5
IRL,2012,3.4
IRL,2013,3.3
IRL,2014,3.3
IRL,2015,3.2
IRL,2016,3.1
IRL,2017,3.0
IRL,2018,2.8
IRL,2019,2.7
IRL,2020,2.6
IRN,2000,29.7
IRN,2001,28.2
IRN,2002,26.7
IRN,2003,25.1
IRN,2004,23.6
IRN,2005,22.2
IRN,2006,20.9
IRN,2007,19.7
IRN,2008,18.5
IRN,2009,17.4
IRN,2010,16.5
IRN,2011,15.7
IRN,2012,15.0
IRN,2013,14.4
IRN,2014,13.8
IRN,2015,13.3
IRN,2016,12.8
IRN,2017,12.4
IRN,2018,11.9
IRN,2019,11.5
IRN,2020,11.1
IRQ,2000,35.6
IRQ,2001,34.9
IRQ,2002,34.3
IRQ,2003,33.7
IRQ,2004,33.1
IRQ,2005,32.4
IRQ,2006,31.8
IRQ,2007,31.1
IRQ,2008,30.3
IRQ,2009,29.5
IRQ,2010,28.7
IRQ,2011,27.9
IRQ,2012,27.1
IRQ,2013,26.3
IRQ,2014,25.5
IRQ,2015,24.8
IRQ,2016,24.1
IRQ,2017,23.4
IRQ,2018,22.7
IRQ,2019,22.0
IRQ,2020,21.3
ISL,2000,3.2
ISL,2001,3.1
ISL,2002,2.9
ISL,2003,2.8
ISL,2004,2.7
ISL,2005,2.6
ISL,2006,2.5
ISL,2007,2.4
ISL,2008,2.3
ISL,2009,2.2
ISL,2010,2.2
ISL,2011,2.1
ISL,2012,2.0
ISL,2013,1.9
ISL,2014,1.9
ISL,2015,1.8
ISL,2016,1.8
ISL,2017,1.7
ISL,2018,1.6
ISL,2019,1.6
ISL,2020,1.5
ISR,2000,5.6
ISR,2001,5.4
ISR,2002,5.2
ISR,2003,4.9
ISR,2004,4.7
ISR,2005,4.5
ISR,2006,4.3
ISR,2007,4.1
ISR,2008,3.9
ISR,2009,3.8
ISR,2010,3.7
ISR,2011,3.5
ISR,2012,3.4
ISR,2013,3.3
ISR,2014,3.2
ISR,2015,3.2
ISR,2016,3.1
ISR,2017,3.0
ISR,2018,3.0
ISR,2019,3.0
ISR,2020,2.9
ITA,2000,4.7
ITA,2001,4.5
ITA,2002,4.3
ITA,2003,4.1
ITA,2004,3.9
ITA,2005,3.8
ITA,2006,3.7
ITA,2007,3.6
ITA,2008,3.5
ITA,2009,3.4
ITA,2010,3.4
ITA,2011,3.3
ITA,2012,3.2
ITA,2013,3.1
ITA,2014,3.0
ITA,2015,3.0
ITA,2016,2.9
ITA,2017,2.8
ITA,2018,2.7
ITA,2019,2.6
ITA,2020,2.5
JAM,2000,18.9
JAM,2001,18.4
JAM,2002,18.0
JAM,2003,17.6
JAM,2004,17.3
JAM,2005,17.0
JAM,2006,16.7
JAM,2007,16.5
JAM,2008,16.2
JAM,2009,15.8
JAM,2010,15.4
JAM,2011,15.1
JAM,2012,14.6
JAM,2013,14.2
JAM,2014,13.8
JAM,2015,13.4
JAM,2016,13.0
JAM,2017,12.6
JAM,2018,12.2
JAM,2019,11.8
JAM,2020,11.4
JOR,2000,22.5
JOR,2001,22.0
JOR,2002,21.4
JOR,2003,20.8
JOR,2004,20.2
JOR,2005,19.7
JOR,2006,19.2
JOR,2007,18.7
JOR,2008,18.1
JOR,2009,17.6
JOR,2010,17.2
JOR,2011,16.7
JOR,2012,16.2
JOR,2013,15.8
JOR,2014,15.4
JOR,2015,15.0
JOR,2016,14.6
JOR,2017,14.1
JOR,2018,13.7
JOR,2019,13.3
JOR,2020,12.9
JPN,2000,3.3
JPN,2001,3.1
JPN,2002,3.0
JPN,2003,2.9
JPN,2004,2.8
JPN,2005,2.8
JPN,2006,2.7
JPN,2007,2.6
JPN,2008,2.5
JPN,2009,2.4
JPN,2010,2.4
JPN,2011,2.3
JPN,2012,2.2
JPN,2013,2.1
JPN,2014,2.1
JPN,2015,2.0
JPN,2016,2.0
JPN,2017,1.9
JPN,2018,1.9
JPN,2019,1.8
JPN,2020,1.8
KAZ,2000,36.7
KAZ,2001,34.6
KAZ,2002,32.6
KAZ,2003,30.8
KAZ,2004,29.0
KAZ,2005,27.3
KAZ,2006,25.6
KAZ,2007,23.8
KAZ,2008,21.9
KAZ,2009,20.0
KAZ,2010,18.2
KAZ,2011,16.4
KAZ,2012,14.6
KAZ,2013,13.0
KAZ,2014,11.6
KAZ,2015,10.6
KAZ,2016,9.8
KAZ,2017,9.4
KAZ,2018,9.2
KAZ,2019,9.0
KAZ,2020,8.9
KEN,2000,59.9
KEN,2001,57.8
KEN,2002,55.5
KEN,2003,53.2
KEN,2004,50.8
KEN,2005,48.0
KEN,2006,45.7
KEN,2007,43.7
KEN,2008,41.4
KEN,2009,40.4
KEN,2010,39.3
KEN,2011,38.5
KEN,2012,38.2
KEN,2013,37.4
KEN,2014,36.4
KEN,2015,35.2
KEN,2016,34.4
KEN,2017,33.7
KEN,2018,32.7
KEN,2019,32.0
KEN,2020,31.2
KGZ,2000,42.5
KGZ,2001,40.6
KGZ,2002,38.8
KGZ,2003,37.1
KGZ,2004,35.6
KGZ,2005,34.1
KGZ,2006,32.7
KGZ,2007,31.2
KGZ,2008,29.6
KGZ,2009,27.8
KGZ,2010,26.1
KGZ,2011,24.5
KGZ,2012,23.2
KGZ,2013,22.0
KGZ,2014,20.9
KGZ,2015,19.9
KGZ,2016,18.9
KGZ,2017,18.0
KGZ,2018,17.1
KGZ,2019,16.4
KGZ,2020,15.7
KHM,2000,79.2
KHM,2001,73.4
KHM,2002,67.3
KHM,2003,61.8
KHM,2004,56.9
KHM,2005,52.8
KHM,2006,49.3
KHM,2007,46.2
KHM,2008,43.2
KHM,2009,40.2
KHM,2010,37.3
KHM,2011,34.6
KHM,2012,32.3
KHM,2013,30.3
KHM,2014,28.7
KHM,2015,27.3
KHM,2016,26.0
KHM,2017,24.9
KHM,2018,23.8
KHM,2019,22.9
KHM,2020,22.0
KIR,2000,51.7
KIR,2001,50.7
KIR,2002,50.0
KIR,2003,49.5
KIR,2004,49.4
KIR,2005,49.4
KIR,2006,49.7
KIR,2007,50.0
KIR,2008,50.0
KIR,2009,49.8
KIR,2010,49.3
KIR,2011,48.6
KIR,2012,47.8
KIR,2013,46.8
KIR,2014,45.8
KIR,2015,44.7
KIR,2016,43.6
KIR,2017,42.6
KIR,2018,41.4
KIR,2019,40.3
KIR,2020,39.2
KNA,2000,19.8
KNA,2001,18.9
KNA,2002,18.0
KNA,2003,17.2
KNA,2004,16.5
KNA,2005,15.9
KNA,2006,15.5
KNA,2007,15.2
KNA,2008,14.9
KNA,2009,14.7
KNA,2010,14.6
KNA,2011,14.5
KNA,2012,14.5
KNA,2013,14.5
KNA,2014,14.3
KNA,2015,14.1
KNA,2016,13.9
KNA,2017,13.6
KNA,2018,13.3
KNA,2019,12.9
KNA,2020,12.6
KOR,2000,6.5
KOR,2001,6.1
KOR,2002,5.8
KOR,2003,5.5
KOR,2004,5.1
KOR,2005,4.8
KOR,2006,4.4
KOR,2007,4.1
KOR,2008,3.9
KOR,2009,3.7
KOR,2010,3.5
KOR,2011,3.4
KOR,2012,3.3
KOR,2013,3.2
KOR,2014,3.1
KOR,2015,3.0
KOR,2016,2.9
KOR,2017,2.8
KOR,2018,2.8
KOR,2019,2.7
KOR,2020,2.6
KWT,2000,10.7
KWT,2001,10.5
KWT,2002,10.3
KWT,2003,10.1
KWT,2004,10.0
KWT,2005,9.8
KWT,2006,9.7
KWT,2007,9.5
KWT,2008,9.4
KWT,2009,9.2
KWT,2010,8.9
KWT,2011,8.5
KWT,2012,8.2
KWT,2013,7.9
KWT,2014,7.7
KWT,2015,7.5
KWT,2016,7.4
KWT,2017,7.4
KWT,2018,7.5
KWT,2019,7.5
KWT,2020,7.6
LAC,2000,28.6343513906516
LAC,2001,27.2569319668815
LAC,2002,26.0003156815802
LAC,2003,24.7928567746934
